Id,"Label=p90,Stat=p90,Period=OneHour,MetricType=Timer,GroupUnit=request,ValueUnit=microsecond,AggregationFunction=weightedAverage,AggregationPeriod=P1D"
Label,"p90"
Result,MetricData
Min,506457.1402408956
2014/09/29 20:58 PDT,591355.6882069444
2014/09/30 20:58 PDT,607831.7751357657
2014/10/01 20:58 PDT,592869.8801192188
2014/10/02 20:58 PDT,576788.6891271205
2014/10/03 20:58 PDT,570786.5719794655
2014/10/04 20:58 PDT,568669.6477221338
2014/10/05 20:58 PDT,609436.4487570719
2014/10/06 20:58 PDT,619038.7824717115
2014/10/07 20:58 PDT,610894.3593199173
2014/10/08 20:58 PDT,573683.2300172603
2014/10/09 20:58 PDT,553198.5362742917
2014/10/10 20:58 PDT,540740.481801339
2014/10/11 20:58 PDT,552268.9645321454
2014/10/12 20:58 PDT,589645.0981749891
2014/10/13 20:58 PDT,582976.5587985133
2014/10/14 20:58 PDT,584631.8721099617
2014/10/15 20:58 PDT,602120.6415259411
2014/10/16 20:58 PDT,587546.7788752905
2014/10/17 20:58 PDT,566843.7086316356
2014/10/18 20:58 PDT,577854.640061428
2014/10/19 20:58 PDT,606972.0424908028
2014/10/20 20:58 PDT,605148.1581066274
2014/10/21 20:58 PDT,604034.4867864043
2014/10/22 20:58 PDT,598359.5820742993
2014/10/23 20:58 PDT,586733.9530021177
2014/10/24 20:58 PDT,566797.3554776813
2014/10/25 20:58 PDT,580479.1365172254
2014/10/26 20:58 PDT,608967.523228324
